fact_id,layer,variant_a,variant_b,is_correct_a,is_correct_b,pair_type,sae_cosine_distance,sae_l2_distance,active_jaccard_distance
fact_0004,6,original,short_direct,False,False,wrong_wrong,0.012682318687438965,9.138437271118164,0.180327868852459
fact_0004,6,original,answer_briefly,False,False,wrong_wrong,0.46034902334213257,51.73110580444336,0.8780487804878049
fact_0004,6,original,no_explanation,False,False,wrong_wrong,0.48243385553359985,52.25136947631836,0.8764044943820225
fact_0004,6,original,direct_answer,False,True,correct_wrong,0.024101972579956055,12.747591018676758,0.2615384615384615
fact_0004,6,short_direct,answer_briefly,False,False,wrong_wrong,0.45719778537750244,50.745208740234375,0.8701298701298701
fact_0004,6,short_direct,no_explanation,False,False,wrong_wrong,0.47870582342147827,51.19573974609375,0.8690476190476191
fact_0004,6,short_direct,direct_answer,False,True,correct_wrong,0.03307586908340454,14.29710578918457,0.3125
fact_0004,6,answer_briefly,no_explanation,False,False,wrong_wrong,0.0701863169670105,18.255950927734375,0.5660377358490566
fact_0004,6,answer_briefly,direct_answer,False,True,correct_wrong,0.4460594654083252,48.83161926269531,0.858974358974359
fact_0004,6,no_explanation,direct_answer,False,True,correct_wrong,0.4712650775909424,49.41617202758789,0.8588235294117648
fact_0004,9,original,short_direct,False,False,wrong_wrong,0.015924930572509766,8.74368953704834,0.18181818181818177
fact_0004,9,original,answer_briefly,False,False,wrong_wrong,0.6262040734291077,54.66709899902344,0.8679245283018868
fact_0004,9,original,no_explanation,False,False,wrong_wrong,0.6315601766109467,52.538909912109375,0.8823529411764706
fact_0004,9,original,direct_answer,False,True,correct_wrong,0.07473200559616089,18.62655258178711,0.5135135135135135
fact_0004,9,short_direct,answer_briefly,False,False,wrong_wrong,0.6206199824810028,54.29851531982422,0.8461538461538461
fact_0004,9,short_direct,no_explanation,False,False,wrong_wrong,0.6390035152435303,52.706260681152344,0.8823529411764706
fact_0004,9,short_direct,direct_answer,False,True,correct_wrong,0.10574007034301758,21.905309677124023,0.625
fact_0004,9,answer_briefly,no_explanation,False,False,wrong_wrong,0.09615856409072876,20.797691345214844,0.45945945945945943
fact_0004,9,answer_briefly,direct_answer,False,True,correct_wrong,0.6067938804626465,51.61321258544922,0.8775510204081632
fact_0004,9,no_explanation,direct_answer,False,True,correct_wrong,0.6091729998588562,49.15165710449219,0.8936170212765957
fact_0004,12,original,short_direct,False,False,wrong_wrong,0.017160892486572266,12.301968574523926,0.1694915254237288
fact_0004,12,original,answer_briefly,False,False,wrong_wrong,0.6332731544971466,72.10345458984375,0.8691588785046729
fact_0004,12,original,no_explanation,False,False,wrong_wrong,0.685151606798172,71.25520324707031,0.90625
fact_0004,12,original,direct_answer,False,True,correct_wrong,0.10388332605361938,29.765939712524414,0.5285714285714286
fact_0004,12,short_direct,answer_briefly,False,False,wrong_wrong,0.63518425822258,72.3914566040039,0.8761061946902655
fact_0004,12,short_direct,no_explanation,False,False,wrong_wrong,0.6849841773509979,71.45120239257812,0.9117647058823529
fact_0004,12,short_direct,direct_answer,False,True,correct_wrong,0.12625330686569214,32.89282989501953,0.5844155844155844
fact_0004,12,answer_briefly,no_explanation,False,False,wrong_wrong,0.26498544216156006,42.81748962402344,0.6947368421052631
fact_0004,12,answer_briefly,direct_answer,False,True,correct_wrong,0.5861603319644928,68.1090087890625,0.8598130841121495
fact_0004,12,no_explanation,direct_answer,False,True,correct_wrong,0.6360224485397339,67.2540054321289,0.8478260869565217
fact_0007,6,original,short_direct,False,True,correct_wrong,0.009571492671966553,8.421340942382812,0.21568627450980393
fact_0007,6,original,answer_briefly,False,False,wrong_wrong,0.4436432123184204,52.94837951660156,0.8611111111111112
fact_0007,6,original,no_explanation,False,False,wrong_wrong,0.46370750665664673,53.389678955078125,0.881578947368421
fact_0007,6,original,direct_answer,False,True,correct_wrong,0.02113288640975952,12.785666465759277,0.3620689655172413
fact_0007,6,short_direct,answer_briefly,True,False,correct_wrong,0.44085144996643066,52.546539306640625,0.855072463768116
fact_0007,6,short_direct,no_explanation,True,False,correct_wrong,0.46145200729370117,53.011051177978516,0.8767123287671232
fact_0007,6,short_direct,direct_answer,True,True,correct_correct,0.0244448184967041,13.504891395568848,0.38596491228070173
fact_0007,6,answer_briefly,no_explanation,False,False,wrong_wrong,0.059352874755859375,16.724687576293945,0.54
fact_0007,6,answer_briefly,direct_answer,False,True,correct_wrong,0.42846137285232544,49.597721099853516,0.863013698630137
fact_0007,6,no_explanation,direct_answer,False,True,correct_wrong,0.4500533938407898,50.00507736206055,0.8831168831168831
fact_0007,9,original,short_direct,False,True,correct_wrong,0.02145463228225708,10.536033630371094,0.18518518518518523
fact_0007,9,original,answer_briefly,False,False,wrong_wrong,0.5931202471256256,54.00977325439453,0.8703703703703703
fact_0007,9,original,no_explanation,False,False,wrong_wrong,0.578927755355835,52.51740264892578,0.8928571428571429
fact_0007,9,original,direct_answer,False,True,correct_wrong,0.02806025743484497,12.098653793334961,0.27586206896551724
fact_0007,9,short_direct,answer_briefly,True,False,correct_wrong,0.5617518424987793,51.76262664794922,0.8571428571428572
